"SDT_YY","SDT_MM","ARP","DATE","PS_AVG","WSPD_AVG","WSPD_MAX","WSPD_INS","CA_TOT_AVG","RN_SUM","VIS_MNM","CLA","BASE","MIST","HM_INV"
2019,4,"ARP7",16,1017.5,4.1,8,10,6.1,0,1000,8,120,0,0.0169491525423729
2019,4,"ARP7",17,1013.7,5.3,10,15,3.6,0,1000,5,30,1.4,0.0136986301369863
2019,4,"ARP7",18,1013.4,6.2,13,18,1.6,0,1000,0,0,-3.2,0.0125
2019,4,"ARP7",19,1015.9,3.7,11,15,6.6,0,1000,6,25,-0.4,0.010752688172043
2019,4,"ARP7",20,1015.3,4.3,10,14,3.2,0,1000,6,25,-1,0.012987012987013
2019,4,"ARP7",21,1013.8,3.8,10,13,6.4,0,1000,6,30,-1.9,0.0120481927710843
2019,4,"ARP7",22,1015,3.6,9,12,3.9,0,1000,7,120,-2.1,0.0123456790123457
2019,4,"ARP7",23,1011.8,7,13,19,7.8,4,1000,6,20,1,0.0119047619047619
2019,4,"ARP7",24,1007.2,4.4,9,12,6.9,0,1000,7,20,-2.8,0.0105263157894737
2019,4,"ARP7",25,1008.5,5.1,11,15,7.6,1,1000,5,20,-2.3,0.0103092783505155
2019,4,"ARP7",26,1013.5,9.3,12,18,8,0,1000,8,20,0.9,0.0111111111111111
2019,4,"ARP7",27,1021.3,5.2,11,16,5.6,0,1000,6,30,0.0999999999999996,0.0126582278481013
2019,4,"ARP7",28,1020.5,5.4,12,16,6.9,1,1000,8,80,1.4,0.0138888888888889
2019,4,"ARP7",29,1013.2,6.3,11,15,7.7,31,1000,5,25,0.699999999999999,0.0111111111111111
2019,4,"ARP7",30,1009.6,4.6,9,14,5.7,0.5,1000,5,20,-0.699999999999999,0.010989010989011
2019,5,"ARP7",1,1009.3,5.7,12,16,6.7,0,1000,7,4,-0.5,0.0112359550561798
2019,5,"ARP7",2,1014.1,5.1,10,14,0,0,1000,0,0,0.3,0.0149253731343284
2019,5,"ARP7",3,1017.6,4.2,11,17,0,0,1000,0,0,-2.6,0.0136986301369863
2019,5,"ARP7",4,1018.8,5.2,12,15,4.7,0,1000,7,180,-0.0999999999999996,0.0149253731343284
2019,5,"ARP7",5,1017.3,3.9,10,13,4.7,0,1000,5,180,-0.9,0.0144927536231884
2019,5,"ARP7",6,1017.7,12.8,22,27,1.4,0,1000,5,180,3.3,0.0169491525423729
2019,5,"ARP7",7,1018.1,5.2,13,18,0,0,1000,0,0,0,0.0161290322580645
2019,5,"ARP7",8,1014.9,4.4,7,10,4.5,0,1000,7,180,2.5,0.0178571428571429
2019,5,"ARP7",9,1012,5.8,13,17,3.7,0,1000,7,140,4.8,0.0185185185185185
2019,5,"ARP7",10,1013.6,5.2,11,15,4.8,0,1000,5,200,2.1,0.0175438596491228
2019,5,"ARP7",11,1014.6,4.8,12,16,3,0,1000,5,200,-0.200000000000001,0.015625
2019,5,"ARP7",12,1015.6,3.4,9,12,4.6,0,1000,5,120,1,0.015625
2019,5,"ARP7",13,1014.8,5.6,12,16,5.4,0,1000,7,110,0,0.0149253731343284
2019,5,"ARP7",14,1013.2,3.9,9,12,4.3,0,1000,7,130,-0.0999999999999996,0.0128205128205128
2019,5,"ARP7",15,1013.2,3.9,8,11,4.4,0,1000,6,120,-0.300000000000001,0.0135135135135135
2019,5,"ARP7",16,1012.2,4.6,12,15,3.4,0,1000,6,120,0.699999999999999,0.0138888888888889
2019,5,"ARP7",17,1012.1,7.3,15,20,7.3,9.5,1000,5,25,0.699999999999999,0.0133333333333333
2019,5,"ARP7",18,1008.4,13.5,23,31,7.2,32.5,1000,5,25,-1,0.0112359550561798
2019,5,"ARP7",19,1008.1,8.2,17,23,7.9,0,1000,5,2,-0.699999999999999,0.0111111111111111
2019,5,"ARP7",20,1008.6,9,16,23,4.4,1.5,1000,5,3,2.4,0.0138888888888889
2019,5,"ARP7",21,1009.3,5.6,13,17,0.7,0,1000,0,0,-1.3,0.0142857142857143
2019,5,"ARP7",22,1008.1,6.5,10,13,0,0,1000,0,0,-2,0.0140845070422535
2019,5,"ARP7",23,1010.2,6.3,11,14,0,0,1000,0,0,0.699999999999999,0.0138888888888889
2019,5,"ARP7",24,1012.6,7,13,19,1.9,0,1000,5,200,0.4,0.0142857142857143
2019,5,"ARP7",25,1015.9,6,13,16,7,0,1000,7,180,-1,0.0135135135135135
2019,5,"ARP7",26,1014.5,8.2,13,18,7.1,1.5,1000,5,25,1.5,0.0140845070422535
2019,5,"ARP7",27,1007.5,12.1,21,29,7.8,37.5,1000,6,20,-2,0.0106382978723404
2019,5,"ARP7",28,1013.1,7,13,19,6.2,0,1000,5,180,1.7,0.0138888888888889
2019,5,"ARP7",29,1012.6,5.1,11,16,2.2,0,1000,5,180,-2.7,0.0128205128205128
2019,5,"ARP7",30,1012.8,4.1,14,17,5.6,0,1000,8,100,1.1,0.0149253731343284
2019,5,"ARP7",31,1011.8,5.8,10,14,5.4,1,1000,5,30,0.5,0.0125
2019,6,"ARP7",1,1011,3.7,7,10,6.2,0,1000,6,180,-0.800000000000001,0.012987012987013
2019,6,"ARP7",2,1008.1,4.1,10,14,2.7,0,1000,6,200,1,0.0147058823529412
2019,6,"ARP7",3,1008.6,3.9,14,18,0.1,0,1000,0,0,0.0999999999999996,0.0149253731343284
2019,6,"ARP7",4,1009.7,5,10,16,0,0,1000,0,0,-0.6,0.0140845070422535
2019,6,"ARP7",5,1012.3,4.1,11,15,1.9,0,1000,0,0,-1.9,0.0112359550561798
2019,6,"ARP7",6,1008.6,8.4,20,27,7.4,40,1000,5,30,-1.6,0.0111111111111111
2019,6,"ARP7",7,1001.8,9,15,21,7.7,4,1000,5,30,-1.1,0.0103092783505155
2019,6,"ARP7",8,1008.6,3.6,8,12,5.6,0,1000,6,30,-0.899999999999999,0.0111111111111111
2019,6,"ARP7",9,1006,4,10,13,4.9,0,1000,6,18,-0.600000000000001,0.0123456790123457
2019,6,"ARP7",10,1006.6,5.1,11,15,6.2,0,1000,6,25,0.199999999999999,0.0119047619047619
2019,6,"ARP7",11,1009.4,5.2,10,13,6.1,0,1000,6,20,1.3,0.0123456790123457
2019,6,"ARP7",12,1011.2,4.6,11,14,5.2,0,1000,6,20,-0.200000000000003,0.0121951219512195
2019,6,"ARP7",13,1010.5,4.3,9,15,4,0,1000,8,150,-1.9,0.0117647058823529
2019,6,"ARP7",14,1005.8,4.3,8,12,8,2.5,1000,5,30,-0.199999999999999,0.0111111111111111
2019,6,"ARP7",15,1002.6,10.1,15,19,3.1,0,1000,6,30,0.700000000000003,0.0121951219512195
2019,6,"ARP7",16,1008,6.1,10,14,2.5,0,1000,5,150,0.799999999999997,0.0121951219512195
2019,6,"ARP7",17,1013,3.3,6,9,4.2,0,1000,6,110,-0.300000000000001,0.0125
2019,6,"ARP7",18,1011.5,4.3,10,12,6.1,0,1000,4,20,-0.300000000000001,0.0116279069767442
2019,6,"ARP7",19,1007.8,6.5,12,16,5.7,0,1000,5,30,-0.100000000000001,0.0117647058823529
2019,6,"ARP7",20,1007.8,4.6,8,11,4.3,0,1000,6,200,-0.699999999999999,0.0120481927710843
2019,6,"ARP7",21,1006.2,6.8,12,17,3,0,1000,6,180,-0.900000000000002,0.0119047619047619
2019,6,"ARP7",22,1006.7,4.8,11,16,6.8,0,1000,5,25,-1.3,0.0114942528735632
2019,6,"ARP7",23,1008.6,5.4,11,15,4.9,0,1000,5,25,0.200000000000003,0.0117647058823529
2019,6,"ARP7",24,1013.2,4.9,9,14,2.3,0,1000,0,0,-0.200000000000003,0.0119047619047619
2019,6,"ARP7",25,1014.5,5,12,19,4.9,0,1000,9,2,-1.2,0.0125
2019,6,"ARP7",26,1007.9,6.2,14,18,7.9,19,1000,5,20,-0.899999999999999,0.0108695652173913
2019,6,"ARP7",27,1001.4,5.2,10,13,6.9,0.5,1000,7,20,-0.600000000000001,0.010752688172043
2019,6,"ARP7",28,1003,3.7,9,13,6.3,0,1000,9,1,-1.3,0.0111111111111111
2019,6,"ARP7",29,997.5,7,13,18,8,106,1000,5,25,-1.2,0.0102040816326531
2019,6,"ARP7",30,1002.3,4,10,13,7.4,0,1000,6,25,-0.300000000000001,0.010752688172043
2017,1,"ARP9",1,1028,3.1,9,14,0.9,0,1000,0,0,-2,0.0128205128205128
2017,1,"ARP9",2,1022.6,5.9,12,18,3.4,0,1000,5,40,-1.6,0.0147058823529412
2017,1,"ARP9",3,1023.2,6.4,14,29,0,0,1000,0,0,5,0.02
2017,1,"ARP9",4,1022.9,5.7,16,28,4.2,0,1000,5,200,4.5,0.0181818181818182
2017,1,"ARP9",5,1025.4,6,11,23,6.7,0,1000,8,130,1,0.0149253731343284
2017,1,"ARP9",6,1026.2,6.5,12,22,3,0,1000,8,100,4,0.0161290322580645
2017,1,"ARP9",7,1020.8,4,8,13,6,0.5,1000,6,90,-0.9,0.0135135135135135
2017,1,"ARP9",8,1013.1,6.8,14,19,5.5,4,1000,5,50,2.6,0.0140845070422535
2017,1,"ARP9",9,1016,13.7,26,38,3.5,0,1000,6,35,3.3,0.0169491525423729
2017,1,"ARP9",10,1021.8,15.8,25,39,0.1,0,1000,0,0,5.7,0.0185185185185185
2017,1,"ARP9",11,1024.9,12.4,27,39,1.7,0,1000,0,0,7.9,0.0222222222222222
2017,1,"ARP9",12,1018.6,8.7,23,36,5.1,0,1000,5,30,2.3,0.0166666666666667
2017,1,"ARP9",13,1016.7,9.4,29,40,2.5,0,1000,6,40,1.6,0.0163934426229508
2017,1,"ARP9",14,1022.9,16.3,27,39,0.3,0,1000,0,0,6.8,0.02
2017,1,"ARP9",15,1026.5,14.4,25,35,0,0,1000,0,0,8.4,0.027027027027027
2017,1,"ARP9",16,1027.5,7.2,17,31,1.4,0,1000,0,0,9.7,0.025
2017,1,"ARP9",17,1030.5,3.8,8,13,5.7,0,1000,7,160,4.7,0.0204081632653061
2017,1,"ARP9",18,1028.7,5.1,13,19,4.7,0,1000,5,160,3.2,0.0196078431372549
2017,1,"ARP9",19,1022.9,4.5,15,25,3.2,0,1000,5,200,3.3,0.0178571428571429
2017,1,"ARP9",20,1021.2,14.5,33,47,4.4,0,1000,5,30,1.8,0.0149253731343284
2017,1,"ARP9",21,1027.2,9.8,18,29,3.1,0,1000,5,160,3,0.0163934426229508
2017,1,"ARP9",22,1025.9,12.6,23,38,4.9,0.1,1000,7,30,3.1,0.0161290322580645
2017,1,"ARP9",23,1030,12.8,22,36,0,0,1000,0,0,5.4,0.0185185185185185
2017,1,"ARP9",24,1033.1,11.3,23,37,0,0,1000,0,0,4.9,0.0185185185185185
2017,1,"ARP9",25,1032.7,8.8,13,18,0.1,0,1000,0,0,5.7,0.0196078431372549
2017,1,"ARP9",26,1028.4,6,15,27,1.9,0,1000,6,200,2,0.0208333333333333
2017,1,"ARP9",27,1025.5,11.1,20,32,3.4,0,1000,6,25,4.5,0.0204081632653061
2017,1,"ARP9",28,1025.9,4.1,9,12,1.6,0,1000,5,200,2.1,0.0196078431372549
2017,1,"ARP9",29,1017.6,2.3,9,15,8,4.5,1000,5,25,0.4,0.0116279069767442
2017,1,"ARP9",30,1022.4,15.9,30,43,2.3,0.5,1000,7,25,3,0.0175438596491228
2017,1,"ARP9",31,1026.7,6.7,12,17,0.6,0,1000,0,0,5.5,0.0222222222222222
2017,2,"ARP9",1,1026.3,16.7,30,43,2.7,0,1000,7,110,9.4,0.025
2017,2,"ARP9",2,1028.3,12.6,22,34,0,0,1000,0,0,12.7,0.0357142857142857
2017,2,"ARP9",3,1025.4,6,15,27,3.7,0,1000,7,130,4.2,0.0232558139534884
2017,2,"ARP9",4,1020.2,2.8,9,12,7.1,3.5,1000,7,90,4.6,0.0185185185185185
2017,2,"ARP9",5,1013,9,24,42,7.2,2,1000,5,30,0.1,0.0121951219512195
2017,2,"ARP9",6,1020.3,13.6,25,38,0.8,0,1000,0,0,6.2,0.0196078431372549
2017,2,"ARP9",7,1023.8,4.5,15,28,5.4,0,1000,7,200,7.3,0.0212765957446809
2017,2,"ARP9",8,1018.2,8.6,22,35,7.7,0,1000,5,45,5.6,0.0196078431372549
2017,2,"ARP9",9,1014.9,19.1,28,44,4.1,0,1000,5,25,5.7,0.0188679245283019
2017,2,"ARP9",10,1017.6,15.9,29,43,0.8,0,1000,0,0,5.9,0.0185185185185185
2017,2,"ARP9",11,1023.9,13.7,28,41,0.6,0,1000,0,0,4.3,0.0178571428571429
2017,2,"ARP9",12,1028.1,10.5,16,30,0,0,1000,0,0,5,0.0188679245283019
2017,2,"ARP9",13,1030.2,6.5,14,28,0,0,1000,0,0,1.6,0.02
2017,2,"ARP9",14,1031.3,7.6,18,33,0,0,1000,0,0,8.6,0.0222222222222222
2017,2,"ARP9",15,1029.6,3.9,14,23,0.1,0,1000,0,0,2.2,0.02
2017,2,"ARP9",16,1022,3.7,13,25,4.4,2,1000,5,30,-5.1,0.0142857142857143
2017,2,"ARP9",17,1018.9,13.6,24,36,3.2,0.5,1000,5,50,1,0.0178571428571429
2017,2,"ARP9",18,1024.4,13.8,26,39,0.9,0,1000,6,180,10.2,0.027027027027027
2017,2,"ARP9",19,1019,4.3,12,24,3.6,0,1000,5,35,-0.3,0.0181818181818182
2017,2,"ARP9",20,1013.9,16.5,34,50,3.4,0,1000,5,30,1,0.0185185185185185
2017,2,"ARP9",21,1029,5.5,13,18,1.2,0,1000,0,0,2.1,0.0181818181818182
2017,2,"ARP9",22,1015.4,5,20,33,8,30.5,1000,6,20,0.2,0.0114942528735632
2017,2,"ARP9",23,1016.9,15.3,26,38,4.5,0,1000,6,170,3.9,0.0172413793103448
2017,2,"ARP9",24,1023.7,12.9,22,35,1.4,0,1000,5,200,8,0.0227272727272727
2017,2,"ARP9",25,1022.4,6.5,14,30,1.6,0,1000,0,0,4.7,0.0208333333333333
2017,2,"ARP9",26,1023.5,5.8,13,27,5.4,0,1000,6,200,3.1,0.0185185185185185
2017,2,"ARP9",27,1026,4.8,13,17,2.4,0,1000,6,50,1.6,0.0163934426229508
2017,2,"ARP9",28,1024.7,4.8,14,18,0.1,0,1000,0,0,0.6,0.0169491525423729
2017,3,"ARP9",1,1016.3,4,12,26,5.6,0,1000,6,35,0.9,0.0151515151515152
2017,3,"ARP9",2,1014.3,17.3,30,43,2.9,0.5,1000,6,25,3.1,0.0163934426229508
2017,3,"ARP9",3,1019.9,7,15,28,2.5,0,1000,5,200,4.8,0.0208333333333333
2017,3,"ARP9",4,1018.2,4.1,14,18,1.6,0,1000,5,160,1,0.0163934426229508
2017,3,"ARP9",5,1015.4,5,17,30,4.8,0,1000,7,170,3.2,0.0178571428571429
2017,3,"ARP9",6,1014.8,15.7,29,42,1.2,0,1000,6,200,9.3,0.0256410256410256
2017,3,"ARP9",7,1016.7,11.5,24,36,2,0,1000,6,40,6.9,0.02
2017,3,"ARP9",8,1016,9.5,22,36,3.6,0,1000,6,35,4.4,0.0181818181818182
2017,3,"ARP9",9,1014.6,10.4,22,40,0.6,0,1000,0,0,6.7,0.0232558139534884
2017,3,"ARP9",10,1018.4,8.1,18,34,0.1,0,1000,0,0,6.2,0.0263157894736842
2017,3,"ARP9",11,1022.8,4.7,14,19,2.4,0,1000,5,200,5,0.025
2017,3,"ARP9",12,1020.7,5.4,17,25,3.1,0,1000,7,160,2.5,0.0204081632653061
2017,3,"ARP9",13,1016.3,6.7,13,19,5.2,0,1000,7,170,9.2,0.0227272727272727
2017,3,"ARP9",14,1017.2,12.7,25,37,1.1,0,1000,0,0,8.5,0.0232558139534884
2017,3,"ARP9",15,1022.5,5.9,17,22,0.1,0,1000,0,0,2.7,0.0208333333333333
2017,3,"ARP9",16,1021.4,5,13,21,5.1,0,1000,6,40,3.9,0.0181818181818182
2017,3,"ARP9",17,1022.9,4.8,13,18,0.4,0,1000,0,0,4,0.0232558139534884
2017,3,"ARP9",18,1023.8,3.8,12,17,4.6,0,1000,7,160,2.7,0.0185185185185185
2017,3,"ARP9",19,1024.8,6.1,15,20,2.4,0,1000,7,160,2.6,0.02
2017,3,"ARP9",20,1018.9,4.6,9,15,7.6,5,1000,5,30,0.3,0.012987012987013
2017,3,"ARP9",21,1015.4,12.4,29,41,1.6,0.5,1000,8,90,5.4,0.0178571428571429
2017,3,"ARP9",22,1020.5,4.5,13,17,6.6,0,1000,6,180,2,0.0185185185185185
2017,3,"ARP9",23,1019.1,5.8,13,19,5.9,0,1000,8,120,9,0.0232558139534884
2017,3,"ARP9",24,1020.9,5.6,12,16,7.6,0,1000,8,120,2.5,0.0169491525423729
2017,3,"ARP9",25,1019.7,5.7,12,17,8,6,1000,6,25,-0.899999999999999,0.0117647058823529
2017,3,"ARP9",26,1018.1,6.5,15,27,5.4,0,1000,6,50,1.2,0.0142857142857143
2017,3,"ARP9",27,1020.6,9.8,24,39,3.1,0,1000,5,35,4.9,0.0175438596491228
2017,3,"ARP9",28,1023.1,5.2,14,22,3.5,0,1000,8,90,2.4,0.0188679245283019
2017,3,"ARP9",29,1022.1,4.4,8,14,8,5.5,1000,6,25,-0.100000000000001,0.0113636363636364
2017,3,"ARP9",30,1020.2,4.8,15,23,2,0,1000,5,180,0,0.0149253731343284
2017,3,"ARP9",31,1017.9,3.9,9,19,7.9,4.5,1000,6,25,2.7,0.0133333333333333
2017,4,"ARP9",1,1015.3,5.7,17,29,5.3,0,1000,6,35,1.8,0.0140845070422535
2017,4,"ARP9",2,1018.1,11.7,21,35,1.1,0,1000,0,0,8.8,0.0256410256410256
2017,4,"ARP9",3,1022.4,9,14,30,0,0,1000,0,0,8.3,0.032258064516129
2017,4,"ARP9",4,1024,5.4,17,21,3,0,1000,5,200,3.2,0.0208333333333333
2017,4,"ARP9",5,1018.9,8,22,40,8,28.5,1000,6,25,-0.4,0.0120481927710843
2017,4,"ARP9",6,1012.5,6.7,20,33,8,24,1000,6,25,-2.3,0.010752688172043
2017,4,"ARP9",7,1013.3,5,13,17,5.1,0,1000,5,10,-2.6,0.0126582278481013
2017,4,"ARP9",8,1010.8,5,12,22,2.8,0,1000,5,180,-1.2,0.0147058823529412
2017,4,"ARP9",9,1012.4,8,14,21,6.5,0,1000,7,120,4.2,0.0161290322580645
2017,4,"ARP9",10,1011.1,9.5,14,29,6.1,0,1000,8,120,6.8,0.0192307692307692
2017,4,"ARP9",11,1005.7,10.1,21,35,4.5,10.5,1000,6,25,3.2,0.0147058823529412
2017,4,"ARP9",12,1013.7,12.6,26,38,5.9,0,1000,8,160,14.7,0.0357142857142857
2017,4,"ARP9",13,1018.2,5.8,18,35,0.2,0,1000,0,0,2.4,0.0227272727272727
2017,4,"ARP9",14,1015.3,7.3,20,30,4.6,0,1000,8,100,-0.899999999999999,0.0161290322580645
2017,4,"ARP9",15,1014.5,6.1,16,21,3.5,0.5,1000,5,110,-0.199999999999999,0.0131578947368421
2017,4,"ARP9",16,1014.8,4.4,16,20,3.2,0,1000,7,170,-2.7,0.0128205128205128
2017,4,"ARP9",17,1001.2,5.5,20,32,7.4,7.5,1000,6,20,-1.1,0.010752688172043
2017,4,"ARP9",18,1000.8,9.2,19,33,5,0,1000,5,35,2.8,0.0149253731343284
2017,4,"ARP9",19,1009.8,10.1,17,32,0.3,0,1000,0,0,9.1,0.027027027027027
2017,4,"ARP9",20,1011.8,4.8,15,28,7.2,0,1000,6,40,5.9,0.0192307692307692
2017,4,"ARP9",21,1009.9,5.4,14,17,5.5,0,1000,7,200,3,0.0163934426229508
2017,4,"ARP9",22,1012.8,6.1,18,28,2.5,5.5,1000,6,25,0.4,0.012987012987013
2017,4,"ARP9",23,1017.9,5.1,12,16,0.1,0,1000,0,0,-1,0.0133333333333333
2017,4,"ARP9",24,1020,4.6,14,22,0.8,0,1000,0,0,0.6,0.0153846153846154
2017,4,"ARP9",25,1019,5.2,12,17,5.8,0,1000,7,160,-2.1,0.0126582278481013
2017,4,"ARP9",26,1014.9,8.1,18,35,6.4,0.5,1000,5,25,3.4,0.0136986301369863
2017,4,"ARP9",27,1012.3,10.3,27,36,3.9,0,1000,6,200,10.8,0.0294117647058824
2017,4,"ARP9",28,1008.3,6.4,18,31,0.7,0,1000,0,0,2.4,0.0208333333333333
2017,4,"ARP9",29,1008.1,6.4,16,25,0,0,1000,0,0,3.6,0.0222222222222222
2017,4,"ARP9",30,1009.7,6.9,15,36,0,0,1000,0,0,1.8,0.0188679245283019
2017,5,"ARP9",1,1016.4,6.8,15,21,1,0,1000,0,0,2.6,0.0163934426229508
2017,5,"ARP9",2,1021.9,5,11,17,5.2,0,1000,5,200,5.3,0.0196078431372549
2017,5,"ARP9",3,1021.4,4.6,14,19,0.1,0,1000,0,0,2.3,0.0169491525423729
2017,5,"ARP9",4,1016.9,5.2,12,19,4.3,0.5,1000,8,130,-0.9,0.0140845070422535
2017,5,"ARP9",5,1014.4,3,9,15,8,8.5,1000,6,20,-0.699999999999999,0.0103092783505155
2017,5,"ARP9",6,1015.4,8.9,17,32,5.8,0,1000,7,130,11.1,0.025
2017,5,"ARP9",7,1015,8.5,21,38,0.4,0,1000,0,0,5.9,0.024390243902439
2017,5,"ARP9",8,1014.2,6,13,25,5.4,0,1000,8,130,3.1,0.0212765957446809
2017,5,"ARP9",9,1011.4,6.9,15,27,8,19,1000,5,25,-0.399999999999999,0.0111111111111111
2017,5,"ARP9",10,1010.6,5.8,15,30,4.9,0,1000,6,25,0.4,0.0121951219512195
2017,5,"ARP9",11,1012.6,5.6,12,24,2.7,0,1000,5,200,-2,0.0133333333333333
2017,5,"ARP9",12,1010.6,4.4,12,16,8,6,1000,5,15,-1.3,0.0106382978723404
2017,5,"ARP9",13,1007.2,6.8,15,27,0.9,0,1000,0,0,-1.8,0.0131578947368421
2017,5,"ARP9",14,1010.6,9.5,24,38,1.2,0,1000,0,0,5.9,0.0217391304347826
2017,5,"ARP9",15,1013.2,8.3,20,35,5.2,0,1000,6,200,6.3,0.0217391304347826
2017,5,"ARP9",16,1010.4,7.2,14,26,3.4,0,1000,5,30,5.6,0.0188679245283019
2017,5,"ARP9",17,1011,5.2,13,19,2.6,0,1000,6,30,2,0.0178571428571429
2017,5,"ARP9",18,1015.2,5.5,17,23,0.4,0,1000,0,0,0.6,0.0163934426229508
2017,5,"ARP9",19,1015.8,8.9,21,35,0.1,0,1000,0,0,9.9,0.025
2017,5,"ARP9",20,1015.2,7.1,15,31,5.1,0,1000,5,180,6.2,0.0217391304347826
2017,5,"ARP9",21,1015.1,5.1,15,27,5.4,0,1000,6,200,-0.399999999999999,0.015625
2017,5,"ARP9",22,1014.3,5.5,14,19,1.5,0,1000,0,0,0.5,0.0153846153846154
2017,5,"ARP9",23,1011.4,4.2,10,17,6.6,0,1000,8,130,-1.3,0.0128205128205128
2017,5,"ARP9",24,1007.7,5.3,13,17,6.3,0,1000,7,130,-0.399999999999999,0.0119047619047619
2017,5,"ARP9",25,1005.6,7.3,17,31,2.3,0,1000,9,1,3.5,0.0172413793103448
2017,5,"ARP9",26,1007.7,12.6,24,38,0,0,1000,0,0,7.8,0.0227272727272727
2017,5,"ARP9",27,1012.3,6.1,15,20,0,0,1000,0,0,2.2,0.0181818181818182
2017,5,"ARP9",28,1013.4,7.2,19,32,0,0,1000,0,0,1.8,0.0175438596491228
2017,5,"ARP9",29,1012,6.9,15,29,0.3,0,1000,0,0,4.2,0.0227272727272727
2017,5,"ARP9",30,1009.3,5,10,16,5.4,0,1000,7,170,3,0.0208333333333333
2017,5,"ARP9",31,1003.9,6.3,17,25,6,22,1000,7,160,-0.899999999999999,0.0135135135135135
2017,6,"ARP9",1,999.4,6.2,17,30,3.4,0,1000,7,110,0,0.0135135135135135
2017,6,"ARP9",2,1003.5,7,16,29,1.6,0,1000,0,0,4.6,0.0196078431372549
2017,6,"ARP9",3,1007.2,9.3,15,31,3.1,0,1000,7,130,7.7,0.0212765957446809
2017,6,"ARP9",4,1010.8,6,14,19,1.8,0,1000,0,0,4,0.0196078431372549
2017,6,"ARP9",5,1015.2,7.2,19,25,5.8,0,1000,5,150,3.5,0.0169491525423729
2017,6,"ARP9",6,1014.6,7.1,12,19,7.6,20.5,1000,6,25,2.6,0.0135135135135135
2017,6,"ARP9",7,1006.6,6.8,14,27,7.3,14,1000,5,20,0.300000000000001,0.0114942528735632
2017,6,"ARP9",8,1009.6,9.2,22,34,1.1,0,1000,0,0,3.1,0.0169491525423729
2017,6,"ARP9",9,1008.5,7,15,27,2.4,0,1000,7,180,1.7,0.0178571428571429
2017,6,"ARP9",10,1007.1,7.1,14,28,6.9,0,1000,5,30,-1,0.0125
2017,6,"ARP9",11,1008.3,6.6,15,19,7.5,3.5,1000,5,20,0.200000000000003,0.0119047619047619
2017,6,"ARP9",12,1014.5,6.5,12,20,6.4,0,1000,7,160,3.8,0.015625
2017,6,"ARP9",13,1014.6,5.2,12,17,4.4,0,1000,6,100,1.4,0.0140845070422535
2017,6,"ARP9",14,1010.5,6.1,16,22,0.7,0,1000,0,0,1,0.0149253731343284
2017,6,"ARP9",15,1007.8,11.3,16,32,1.1,0,1000,0,0,8.3,0.0238095238095238
2017,6,"ARP9",16,1010.4,6.1,14,18,1.9,0,1000,5,200,1.2,0.0149253731343284
2017,6,"ARP9",17,1010.8,4.8,16,21,0,0,1000,0,0,1.9,0.0144927536231884
2017,6,"ARP9",18,1009.7,5.8,17,23,0,0,1000,0,0,0.300000000000001,0.0138888888888889
2017,6,"ARP9",19,1009.2,4.6,14,24,5.6,0,1000,7,180,0.600000000000001,0.0149253731343284
2017,6,"ARP9",20,1005.6,5.1,10,17,8,8,1000,5,15,-1,0.0111111111111111
2017,6,"ARP9",21,1005.8,6.1,16,21,5.2,0,1000,8,160,-1.4,0.0123456790123457
2017,6,"ARP9",22,1008.3,6.3,14,20,3.6,0,1000,5,180,-0.800000000000001,0.0120481927710843
2017,6,"ARP9",23,1006.7,4.9,15,19,5.2,0,1000,6,130,-0.199999999999999,0.0125
2017,6,"ARP9",24,1003.2,5.1,12,16,7.6,0,1000,8,80,-0.300000000000001,0.0121951219512195
2017,6,"ARP9",25,1002.6,5.8,13,17,7.6,0,1000,5,20,-1.8,0.010989010989011
2017,6,"ARP9",26,1007.1,5.5,13,18,8,6.5,1000,5,20,-0.899999999999999,0.0105263157894737
2017,6,"ARP9",27,1010.4,5.2,10,14,7.6,0,1000,5,25,0.800000000000001,0.0116279069767442
2017,6,"ARP9",28,1012.2,4.8,13,18,3.9,0,1000,7,170,-1,0.0121951219512195
2017,6,"ARP9",29,1012,3.5,8,11,8,11.5,1000,6,20,-0.899999999999999,0.0101010101010101
2017,6,"ARP9",30,1009.1,4,11,15,7.8,0,1000,5,20,-2,0.0108695652173913
2017,7,"ARP9",1,1008.8,5.6,12,17,6.9,0,1000,6,20,-1,0.0108695652173913
2017,7,"ARP9",2,1009.5,6.5,13,21,7.4,0,1000,7,20,-2,0.0104166666666667
2017,7,"ARP9",3,1008.5,7.8,13,25,7.2,0,1000,6,25,-0.799999999999997,0.0108695652173913
2017,7,"ARP9",4,1006.5,6.6,13,24,5.6,6,1000,6,20,-1.6,0.0108695652173913
2017,7,"ARP9",5,1010.1,5.3,16,35,5.6,36.5,1000,6,20,-2.8,0.0104166666666667
2017,7,"ARP9",6,1011.1,3.6,9,13,8,17,1000,5,20,-1,0.0102040816326531
2017,7,"ARP9",7,1009.9,5.7,12,15,7.9,3,1000,5,20,-2.2,0.0102040816326531
2017,7,"ARP9",8,1008.5,3.6,13,15,8,10.5,1000,2,15,-1.9,0.0101010101010101
2017,7,"ARP9",9,1007.6,4.5,12,16,6.6,0.5,1000,7,30,-2.6,0.0106382978723404
2017,7,"ARP9",10,1004.4,8.3,15,25,7.6,0,1000,8,120,-1.3,0.0103092783505155
2017,7,"ARP9",11,1008.2,7.8,15,31,7.3,0,1000,8,120,-1.9,0.0103092783505155
